img_name,label1,label2
img_0674.png,5,1
img_0675.png,5,1
img_0676.png,5,1
img_0677.png,5,1
img_0678.png,5,1
img_0679.png,5,1
img_0680.png,5,1
img_0681.png,5,1
img_0682.png,5,1
img_0683.png,5,1
img_0684.png,5,1
img_0685.png,5,1
img_0686.png,5,1
img_0687.png,5,1
img_0688.png,5,1
img_0689.png,5,1
img_0690.png,5,1
img_0691.png,5,1
img_0692.png,5,1
img_0693.png,5,1
img_0694.png,5,1
img_0695.png,5,1
img_0696.png,5,1
img_0697.png,5,1
img_0698.png,5,1
img_0699.png,5,1
img_0700.png,5,1
img_0701.png,5,1
img_0702.png,5,1
img_0703.png,5,1
img_0704.png,5,1
img_0705.png,5,1
img_0706.png,5,1
img_0707.png,5,1
img_0708.png,5,1
img_0709.png,5,1
img_0710.png,5,1
img_0711.png,5,1
img_0712.png,5,1
img_0713.png,5,1
img_0714.png,5,1
img_0715.png,5,1
img_0716.png,5,1
img_0717.png,0,1
img_0718.png,0,1
img_0719.png,0,1
img_0720.png,0,1
img_0721.png,0,1
img_0722.png,0,1
img_0723.png,0,1
img_0724.png,0,1
img_0725.png,0,1
img_0726.png,0,1
img_0727.png,0,1
img_0728.png,0,1
img_0729.png,0,1
img_0730.png,0,1
img_0731.png,0,1
img_0732.png,0,1
img_0733.png,0,1
img_0734.png,0,1
img_0735.png,0,1
img_0736.png,0,1
img_0737.png,0,1
img_0738.png,0,1
img_0739.png,0,1
img_0740.png,0,1
img_0741.png,0,1
img_0742.png,0,1
img_0743.png,0,1
img_0744.png,0,1
img_0745.png,0,1
img_0746.png,0,1
img_0747.png,0,1
img_0748.png,0,1
img_0749.png,0,1
img_0750.png,0,1
img_0751.png,0,1
img_0752.png,0,1
img_0753.png,0,1
img_0754.png,0,1
img_0755.png,0,1
img_0756.png,0,1
img_0757.png,0,1
img_0758.png,0,1
img_0759.png,0,1
img_0760.png,0,1
img_0761.png,0,1
img_0762.png,0,1
img_0763.png,0,1
img_0764.png,0,1
img_0765.png,0,1
img_0766.png,0,1
img_0767.png,0,1
img_0768.png,0,1
img_0769.png,0,1
img_0770.png,0,1
img_0771.png,0,1
img_0772.png,0,1
img_0773.png,0,1
img_0774.png,0,1
img_0775.png,0,1
img_0776.png,0,1
img_0777.png,1,1
img_0778.png,1,1
img_0779.png,1,1
img_0780.png,1,1
img_0781.png,1,1
img_0782.png,1,1
img_0783.png,1,1
img_0784.png,1,1
img_0785.png,1,1
img_0786.png,1,1
img_0787.png,1,1
img_0788.png,1,1
img_0789.png,1,1
img_0790.png,1,1
img_0791.png,1,1
img_0792.png,1,1
img_0793.png,1,1
img_0794.png,1,1
img_0795.png,1,1
img_0796.png,1,1
img_0797.png,1,1
img_0798.png,1,1
img_0799.png,1,1
img_0800.png,1,1
img_0801.png,1,1
img_0802.png,1,1
img_0803.png,1,1
img_0804.png,1,1
img_0805.png,1,1
img_0806.png,1,1
img_0807.png,0,1
img_0808.png,0,1
img_0809.png,0,1
img_0810.png,0,1
img_0811.png,0,1
img_0812.png,0,1
img_0813.png,0,1
img_0814.png,0,1
img_0815.png,0,1
img_0816.png,0,1
img_0817.png,0,1
img_0818.png,0,1
img_0819.png,0,1
img_0820.png,0,1
img_0821.png,0,1
img_0822.png,0,1
img_0823.png,0,1
img_0824.png,0,1
img_0825.png,0,1
img_0826.png,0,1
img_0827.png,0,1
img_0828.png,0,1
img_0829.png,0,1
img_0830.png,0,1
img_0831.png,0,1
img_0832.png,0,1
img_0833.png,0,1
img_0834.png,0,1
img_0835.png,1,1
img_0836.png,1,1
img_0837.png,1,1
img_0838.png,1,1
img_0839.png,1,1
img_0840.png,1,1
img_0841.png,1,1
img_0842.png,1,1
img_0843.png,1,1
img_0844.png,1,1
img_0845.png,1,1
img_0846.png,1,1
img_0847.png,1,1
img_0848.png,1,1
img_0849.png,1,1
img_0850.png,1,1
img_0851.png,1,1
img_0852.png,1,1
img_0853.png,1,1
img_0854.png,1,1
img_0855.png,1,1
img_0856.png,1,1
img_0857.png,1,1
img_0858.png,1,1
img_0859.png,7,1
img_0860.png,7,1
img_0861.png,7,1
img_0862.png,7,1
img_0863.png,7,1
img_0864.png,7,1
img_0865.png,7,1
img_0866.png,7,1
img_0867.png,7,1
img_0868.png,7,1
img_0869.png,7,1
img_0870.png,7,1
img_0871.png,7,1
img_0872.png,7,1
img_0873.png,7,1
img_0874.png,7,1
img_0875.png,7,1
img_0876.png,7,1
img_0877.png,7,1
img_0878.png,7,1
img_0879.png,7,1
img_0880.png,7,1
img_0881.png,7,1
img_0882.png,7,1
img_0883.png,7,1
img_0884.png,7,1
img_0885.png,7,1
img_0886.png,7,1
img_0887.png,7,1
img_0888.png,7,1
img_0889.png,7,1
img_0890.png,7,1
img_0891.png,7,1
img_0892.png,5,1
img_0893.png,5,1
img_0894.png,5,1
img_0895.png,5,1
img_0896.png,5,1
img_0897.png,5,1
img_0898.png,5,1
img_0899.png,5,1
img_0900.png,5,1
img_0901.png,5,1
img_0902.png,5,1
img_0903.png,5,1
img_0904.png,5,1
img_0905.png,5,1
img_0906.png,5,1
img_0907.png,5,1
img_0908.png,5,1
img_0909.png,5,1
img_0910.png,5,1
img_0911.png,5,1
img_0912.png,5,1
img_0913.png,5,1
img_0914.png,5,1
img_0915.png,5,1
img_0916.png,5,1
img_0917.png,5,1
img_0918.png,5,1
img_0919.png,5,1
img_0920.png,5,1
img_0921.png,5,1
img_0922.png,5,1
img_0923.png,5,1
img_0924.png,5,1
img_0925.png,5,1
img_0926.png,5,1
img_0927.png,5,1
img_0928.png,5,1
img_0929.png,5,1
img_0930.png,5,1
img_0931.png,5,1
img_0932.png,5,1
img_0933.png,5,1
img_0934.png,5,1
img_0935.png,5,1
img_0936.png,5,1
img_0937.png,5,1
img_0938.png,5,1
img_0939.png,5,1
img_0940.png,5,1
img_0941.png,5,1
img_0942.png,5,1
img_0943.png,5,1
img_0944.png,5,1
img_0945.png,5,1
img_0946.png,5,1
img_0947.png,5,1
img_0948.png,5,1
img_0949.png,5,1
img_0950.png,5,1
img_0951.png,5,1
img_0952.png,5,1
img_0953.png,5,1
img_0954.png,5,1
img_0955.png,5,1
img_0956.png,5,1
img_0957.png,5,1
img_0958.png,5,1
img_0959.png,5,1
img_0960.png,5,1
img_0961.png,5,1
img_0962.png,5,1
img_0963.png,5,1
img_0964.png,5,1
img_0965.png,5,1
img_0966.png,5,1
img_0967.png,5,1
img_0968.png,5,1
img_0969.png,5,1
img_0970.png,5,1
img_0971.png,5,1
img_0972.png,5,1
img_0973.png,5,1
img_0974.png,5,1
img_0975.png,5,1
img_0976.png,5,1
img_0977.png,5,1
img_0978.png,5,1
img_0979.png,5,1
img_0980.png,5,1
img_0981.png,5,1
img_0982.png,5,1
img_0983.png,5,1
img_0984.png,5,1
img_0985.png,5,1
img_0986.png,5,1
img_0987.png,5,1
img_0988.png,5,1
img_0989.png,5,1
img_0990.png,5,1
img_0991.png,5,1
img_0992.png,5,1
img_0993.png,5,1
img_0994.png,5,1
img_0995.png,5,1
img_0996.png,5,1
img_0997.png,5,1
img_0998.png,5,1
img_0999.png,5,1
img_1000.png,5,1
img_1001.png,5,1
img_1002.png,5,1
img_1003.png,5,1
img_1004.png,5,1
img_1005.png,5,1
img_1006.png,5,1
img_1007.png,5,1
img_1008.png,5,1
img_1009.png,5,1
img_1010.png,5,1
img_1011.png,0,1
img_1012.png,0,1
img_1013.png,0,1
img_1014.png,0,1
img_1015.png,0,1
img_1016.png,0,1
img_1017.png,0,1
img_1018.png,0,1
img_1019.png,0,1
img_1020.png,0,1
img_1021.png,0,1
img_1022.png,0,1
img_1023.png,0,1
img_1024.png,0,1
img_1025.png,0,1
img_1026.png,0,1
img_1027.png,0,1
img_1028.png,0,1
img_1029.png,0,1
img_1030.png,0,1
img_1031.png,0,1
img_1032.png,0,1
img_1033.png,0,1
img_1034.png,0,1
img_1035.png,0,1
img_1036.png,0,1
img_1037.png,0,1
img_1038.png,0,1
img_1039.png,0,1
img_1040.png,0,1
img_1041.png,0,1
img_1042.png,0,1
img_1043.png,0,1
img_1044.png,0,1
img_1045.png,0,1
img_1046.png,0,1
img_1047.png,0,1
img_1048.png,0,1
img_1049.png,0,1
img_1050.png,0,1
img_1051.png,0,1
img_1052.png,0,1
img_1053.png,0,1
img_1054.png,0,1
img_1055.png,0,1
img_1056.png,0,1
img_1057.png,0,1
img_1058.png,0,1
img_1059.png,0,1
img_1060.png,0,1
img_1061.png,0,1
img_1062.png,0,1
img_1063.png,0,1
img_1064.png,0,1
img_1065.png,0,1
img_1066.png,0,1
img_1067.png,0,1
img_1068.png,0,1
img_1069.png,0,1
img_1070.png,0,1
img_1071.png,0,1
img_1072.png,0,1
img_1073.png,0,1
img_1074.png,0,1
img_1075.png,0,1
img_1076.png,0,1
img_1077.png,0,1
img_1078.png,0,1
img_1079.png,0,1
img_1080.png,0,1
img_1081.png,0,1
img_1082.png,0,1
img_1083.png,0,1
img_1084.png,0,1
img_1085.png,0,1
img_1086.png,0,1
img_1087.png,0,1
img_1088.png,0,1
img_1089.png,0,1
img_1090.png,0,1
img_1091.png,0,1
img_1092.png,0,1
img_1093.png,0,1
img_1094.png,0,1
img_1095.png,0,1
img_1096.png,0,1
img_1097.png,0,1
img_1098.png,0,1
img_1099.png,0,1
img_1100.png,0,1
img_1101.png,0,1
img_1102.png,0,1
img_1103.png,0,1
img_1104.png,0,1
img_1105.png,0,1
img_1106.png,0,1
img_1107.png,0,1
img_1108.png,0,1
img_1109.png,0,1
img_1110.png,0,1
img_1111.png,0,1
img_1112.png,0,1
img_1113.png,0,1
img_1114.png,0,1
img_1115.png,0,1
img_1116.png,0,1
img_1117.png,0,1
img_1118.png,0,1
img_1119.png,0,1
img_1120.png,0,1
img_1121.png,0,1
img_1122.png,0,1
img_1123.png,0,1
img_1124.png,0,1
img_1125.png,0,1
img_1126.png,0,1
img_1127.png,0,1
img_1128.png,0,1
img_1129.png,0,1
img_1130.png,0,1
img_1131.png,0,1
img_1132.png,0,1
img_1133.png,0,1
img_1134.png,0,1
img_1135.png,0,1
img_1136.png,0,1
img_1137.png,0,1
img_1138.png,0,1
img_1139.png,0,1
img_1140.png,0,1
img_1141.png,0,1
img_1142.png,0,1
img_1143.png,0,1
img_1144.png,0,1
img_1145.png,0,1
img_1146.png,0,1
img_1147.png,0,1
img_1148.png,1,1
img_1149.png,1,1
img_1150.png,1,1
img_1151.png,1,1
img_1152.png,1,1
img_1153.png,1,1
img_1154.png,1,1
img_1155.png,1,1
img_1156.png,1,1
img_1157.png,1,1
img_1158.png,1,1
img_1159.png,1,1
img_1160.png,1,1
img_1161.png,1,1
img_1162.png,1,1
img_1163.png,1,1
img_1164.png,1,1
img_1165.png,1,1
img_1166.png,1,1
img_1167.png,1,1
img_1168.png,1,1
img_1169.png,1,1
img_1170.png,1,1
img_1171.png,1,1
img_1172.png,1,1
img_1173.png,1,1
img_1174.png,1,1
img_1175.png,1,1
img_1176.png,1,1
img_1177.png,1,1
img_1178.png,1,1
img_1179.png,1,1
img_1180.png,1,1
img_1181.png,1,1
img_1182.png,1,1
img_1183.png,1,1
img_1184.png,1,1
img_1185.png,1,1
img_1186.png,1,1
img_1187.png,1,1
img_1188.png,1,1
img_1189.png,1,1
img_1190.png,1,1
img_1191.png,1,1
img_1192.png,1,1
img_1193.png,1,1
img_1194.png,1,1
img_1195.png,1,1
img_1196.png,1,1
img_1197.png,1,1
img_1198.png,1,1
img_1199.png,1,1
img_1200.png,1,1
img_1201.png,1,1
img_1202.png,7,1
img_1203.png,7,1
img_1204.png,7,1
img_1205.png,7,1
img_1206.png,7,1
img_1207.png,7,1
img_1208.png,7,1
img_1209.png,7,1
img_1210.png,7,1
img_1211.png,7,1
img_1212.png,7,1
img_1213.png,7,1
img_1214.png,7,1
img_1215.png,7,1
img_1216.png,7,1
img_1217.png,7,1
img_1218.png,7,1
img_1219.png,7,1
img_1220.png,7,1
img_1221.png,7,1
img_1222.png,7,1
img_1223.png,7,1
img_1224.png,7,1
img_1225.png,7,1
img_1226.png,7,1
img_1227.png,7,1
img_1228.png,7,1
img_1229.png,7,1
img_1230.png,7,1
img_1231.png,7,1
img_1232.png,7,1
img_1233.png,7,1
img_1234.png,7,1
img_1235.png,7,1
img_1236.png,7,1
img_1237.png,7,1
img_1238.png,7,1
img_1239.png,7,1
img_1240.png,7,1
img_1241.png,7,1
img_1242.png,7,1
img_1243.png,7,1
img_1244.png,7,1
img_1245.png,7,1
img_1246.png,7,1
img_1247.png,7,1
img_1248.png,7,1
img_1249.png,7,1
img_1250.png,7,1
img_1251.png,7,1
img_1252.png,5,1
img_1253.png,5,1
img_1254.png,5,1
img_1255.png,5,1
img_1256.png,5,1
img_1257.png,5,1
img_1258.png,5,1
img_1259.png,5,1
img_1260.png,5,1
img_1261.png,5,1
img_1262.png,5,1
img_1263.png,5,1
img_1264.png,5,1
img_1265.png,5,1
img_1266.png,5,1
img_1267.png,5,1
img_1268.png,5,1
img_1269.png,5,1
img_1270.png,5,1
img_1271.png,5,1
img_1272.png,5,1
img_1273.png,5,1
img_1274.png,5,1
img_1275.png,5,1
img_1276.png,5,1
img_1277.png,5,1
img_1278.png,5,1
img_1279.png,5,1
img_1280.png,5,1
img_1281.png,5,1
img_1282.png,5,1
img_1283.png,5,1
img_1284.png,5,1
img_1285.png,5,1
img_1286.png,5,1
img_1287.png,5,1
img_1288.png,5,1
img_1289.png,5,1
img_1290.png,5,1
img_1291.png,5,1
img_1292.png,5,1
img_1293.png,5,1
img_1294.png,5,1
img_1295.png,5,1
img_1296.png,5,1
img_1297.png,5,1
img_1298.png,5,1
img_1299.png,5,1
img_1300.png,5,1
img_1301.png,5,1
img_1302.png,5,1
img_1303.png,5,1
img_1304.png,5,1
img_1305.png,5,1
img_1306.png,5,1
img_1307.png,5,1
img_1308.png,5,1
img_1309.png,5,1
img_1310.png,5,1
img_1311.png,5,1
img_1312.png,5,1
img_1313.png,5,1
img_1314.png,5,1
img_1315.png,5,1
img_1316.png,5,1
img_1317.png,5,1
img_1318.png,5,1
img_1319.png,5,1
img_1320.png,5,1
img_1321.png,5,1
img_1322.png,5,1
img_1323.png,5,1
img_1324.png,5,1
img_1325.png,5,1
img_1326.png,5,1
img_1327.png,5,1
img_1328.png,5,1
img_1329.png,5,1
img_1330.png,5,1
img_1331.png,5,1
img_1332.png,5,1
img_1333.png,5,1
img_1334.png,5,1
img_1335.png,5,1
img_1336.png,5,1
img_1337.png,5,1
img_1338.png,5,1
img_1339.png,5,1
img_1340.png,5,1
img_1341.png,5,1
img_1342.png,5,1
img_1343.png,5,1
img_1344.png,5,1
img_1345.png,5,1
img_1346.png,5,1
img_1347.png,5,1
img_1348.png,5,1
img_1349.png,5,1
